cohort	representation	cell_tech_id	tumour_id	n_methods	p_consensus	sample_id	cell_line	cell_line_canonical	cell_line_display
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-AR-A2LR-01A-12R-A18M-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-B6-A0I6-01A-11R-A034-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-B6-A0RU-01A-11R-A084-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-B6-A0WX-01A-11R-A109-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-B6-A400-01A-11R-A239-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-BH-A0AV-01A-31R-A115-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-BH-A0WA-01A-11R-A109-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-D8-A27F-01A-11R-A16F-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-D8-A27H-01A-11R-A16F-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-EW-A1OW-01A-21R-A144-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-GI-A2C9-01A-11R-A21T-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-LL-A73Y-01A-11R-A33J-07	2	1	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-AR-A0TP-01A-11R-A084-07	1	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_51_lib581295_7997_4	TCGA-OL-A97C-01A-32R-A41B-07	1	0.5	NG-29643_CAL_51_lib581295_7997_4	CAL_51	CAL_51	CAL_51
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-A2-A0D2-01A-21R-A034-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-A7-A0CE-01A-11R-A00Z-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-A7-A0DA-01A-31R-A115-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-A7-A13D-01A-13R-A12P-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-A7-A13D-01A-13R-A277-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-A7-A26I-01A-11R-A169-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-A7-A4SD-01A-11R-A266-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-A7-A4SE-01A-11R-A266-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-AN-A0AL-01A-11R-A00Z-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-AO-A0J4-01A-11R-A034-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-AR-A1AY-01A-21R-A12P-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-AR-A251-01A-12R-A169-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-AR-A256-01A-11R-A169-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-B6-A0RE-01A-11R-A056-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-B6-A400-01A-11R-A239-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-BH-A0AV-01A-31R-A115-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-BH-A0B3-01A-11R-A056-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-BH-A0WA-01A-11R-A109-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-BH-A18T-01A-11R-A12D-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-BH-A18V-01A-11R-A12D-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-D8-A147-01A-11R-A115-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-D8-A27F-01A-11R-A16F-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-D8-A27H-01A-11R-A16F-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-E2-A14Y-01A-21R-A12D-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-E2-A150-01A-11R-A12D-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-E2-A1LL-01A-11R-A144-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-E9-A244-01A-11R-A169-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-EW-A1OW-01A-21R-A144-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-EW-A1P4-01A-21R-A144-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_CAL_85_1_lib581300_7997_4	TCGA-GI-A2C9-01A-11R-A21T-07	2	1	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	CAL_85_1	CAL_85_1
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-A1-A0SB-01A-11R-A144-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-A2-A04T-01A-21R-A034-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-A2-A04U-01A-11R-A115-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-A2-A0YE-01A-11R-A109-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-A2-A0YJ-01A-11R-A109-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-A2-A3XS-01A-11R-A22U-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-A7-A0CE-01A-11R-A00Z-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-A7-A0DA-01A-31R-A115-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-A7-A13D-01A-13R-A12P-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-A7-A13D-01A-13R-A277-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-AN-A04D-01A-21R-A034-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-AN-A0FX-01A-11R-A034-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-AR-A0TP-01A-11R-A084-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-AR-A1AY-01A-21R-A12P-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-AR-A251-01A-12R-A169-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-AR-A2LR-01A-12R-A18M-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-B6-A0I6-01A-11R-A034-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-B6-A0RE-01A-11R-A056-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-B6-A0RU-01A-11R-A084-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-B6-A1KF-01A-11R-A13Q-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-B6-A402-01A-11R-A239-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-BH-A0WA-01A-11R-A109-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-D8-A27F-01A-11R-A16F-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-E9-A1N8-01A-11R-A144-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-E9-A22G-01A-11R-A157-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-E9-A244-01A-11R-A169-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-EW-A1OW-01A-21R-A144-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-GI-A2C9-01A-11R-A21T-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-OL-A6VO-01A-12R-A33J-07	2	1	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-A1-A0SK-01A-12R-A084-07	1	0.5	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_COLO_824_lib581290_7997_4	TCGA-C8-A1HJ-01A-11R-A13Q-07	1	0.5	NG-29643_COLO_824_lib581290_7997_4	COLO_824	COLO_824	COLO_824
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-3C-AAAU-01A-11R-A41B-07	2	1	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-A8-A07S-01A-11R-A034-07	2	1	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-BH-A0B8-01A-21R-A056-07	2	1	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-BH-A0HL-01A-11R-A10U-07	2	1	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-C8-A3M8-01A-11R-A213-07	2	1	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-D8-A13Y-01A-11R-A115-07	2	1	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E2-A105-01A-11R-A10J-07	2	1	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E2-A15R-01A-11R-A115-07	2	1	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E2-A56Z-01A-12R-A29R-07	2	1	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-OL-A5D8-01A-11R-A27Q-07	2	1	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-A2-A0CQ-01A-21R-A034-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-A2-A4S0-01A-21R-A266-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-A7-A0D9-01A-31R-A056-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-A7-A13F-01A-11R-A12P-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-A8-A082-01A-11R-A00Z-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-AC-A6NO-01A-12R-A33J-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-AO-A03T-01A-21R-A034-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-AR-A0U3-01A-11R-A109-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-B6-A0I5-01A-11R-A034-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-B6-A0I8-01A-11R-A034-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-B6-A0IB-01A-11R-A034-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-B6-A0IP-01A-11R-A034-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-B6-A0WV-01A-11R-A109-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-B6-A0X0-01A-21R-A115-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-BH-A42T-01A-11R-A24H-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-C8-A1HE-01A-11R-A13Q-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-C8-A1HN-01A-11R-A137-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-D8-A1XC-01A-11R-A14D-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-D8-A1XF-01A-11R-A14D-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-D8-A1XG-01A-11R-A14D-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-D8-A1XR-01A-11R-A14M-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E2-A106-01A-11R-A10J-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E2-A107-01A-11R-A10J-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E2-A10E-01A-21R-A10J-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E2-A15F-01A-11R-A115-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E2-A15J-01A-11R-A12P-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E2-A1IE-01A-11R-A13Q-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E2-A1IU-01A-11R-A14D-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E9-A1R6-01A-11R-A14D-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E9-A228-01A-31R-A157-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E9-A245-01A-22R-A16F-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E9-A2JS-01A-11R-A180-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-E9-A3HO-01A-11R-A213-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-EW-A1P3-01A-11R-A144-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-EW-A424-01A-11R-A24H-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-GM-A2DC-01A-11R-A18M-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-OL-A5DA-01A-11R-A27Q-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-OL-A66O-01A-11R-A31O-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-S3-AA11-01A-31R-A41B-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_DU_4475_lib581298_7997_4	TCGA-Z7-A8R6-01A-11R-A41B-07	1	0.5	NG-29643_DU_4475_lib581298_7997_4	DU_4475	DU_4475	DU_4475
brca	Entropy_corr	NG-29643_EFM_192A_lib581292_7997_4	TCGA-A2-A0CW-01A-21R-A115-07	2	1	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	EFM_192A	EFM_192A
brca	Entropy_corr	NG-29643_EFM_192A_lib581292_7997_4	TCGA-A8-A08B-01A-11R-A00Z-07	2	1	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	EFM_192A	EFM_192A
brca	Entropy_corr	NG-29643_EFM_192A_lib581292_7997_4	TCGA-A8-A09E-01A-11R-A00Z-07	2	1	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	EFM_192A	EFM_192A
brca	Entropy_corr	NG-29643_EFM_192A_lib581292_7997_4	TCGA-B6-A0IO-01A-11R-A034-07	2	1	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	EFM_192A	EFM_192A
brca	Entropy_corr	NG-29643_EFM_192A_lib581292_7997_4	TCGA-B6-A0RO-01A-22R-A084-07	2	1	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	EFM_192A	EFM_192A
brca	Entropy_corr	NG-29643_EFM_192A_lib581292_7997_4	TCGA-BH-A1FG-01A-11R-A13Q-07	2	1	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	EFM_192A	EFM_192A
brca	Entropy_corr	NG-29643_EFM_192A_lib581292_7997_4	TCGA-C8-A274-01A-11R-A16F-07	2	1	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	EFM_192A	EFM_192A
brca	Entropy_corr	NG-29643_EFM_192A_lib581292_7997_4	TCGA-E2-A107-01A-11R-A10J-07	2	1	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	EFM_192A	EFM_192A
