Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
NG-13640_DEL_lib250969_5908_5_1	(1, 0.19392280211177965)	(2, 0.0)	(3, 0.0)	(4, 0.010904691733923739)	(5, 0.0007600709743417684)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0011653128968862317)	(10, 0.004125323992371291)	(15, 4.2269253164924874e-05)	(20, 0.00014387057728612043)	(25, 0.0014394813554880837)	(30, 0.0008007890622529346)	(35, 0.0062779535732749425)	(40, 0.0006165881883690876)	(45, 0.0005925451269358276)	(50, 0.0004529402540975436)	(55, 7.445593218041812e-05)	(60, 0.004492562366198666)	(65, 0.0001116838982706272)	(70, 0.008273527672235525)	(75, 0.00730560055389009)	(80, 0.007718598302703346)	(85, 0.008259179393638256)	(90, 0.007995869091812715)	(95, 0.006984509346362035)	(100, 0.0014759337389514133)	(105, 0.011943196871315195)	(110, 0.004215679368402737)	(115, 0.0017314882145081612)	(120, 0.0033586605657010484)	(125, 0.002189081964366981)	(130, 0.010955880187297776)	(135, 0.0037030192520354824)	(140, 0.00269514962840576)	(145, 0.18502648159016)	(150, 0.0015201419486835367)
NG-13640_DEL_lib250969_5908_5_2	(1, 0.10831593071340359)	(2, 0.006724301375044013)	(3, 0.0)	(4, 0.0015802496022666868)	(5, 0.006526527805189776)	(6, 0.0)	(7, 0.002935580242738361)	(8, 0.006648682068923275)	(9, 0.0)	(10, 0.003296226164237261)	(15, 0.002173182520515954)	(20, 0.0034082978538213277)	(25, 0.0023089094802198414)	(30, 0.0017679405979714909)	(35, 0.0021483638764558145)	(40, 0.0007581320177745699)	(45, 0.002136342345739185)	(50, 0.17883849560160306)	(55, 0.0017621237282698955)	(60, 0.002067315491946922)	(65, 0.0020285363606029542)	(70, 0.0006673888504296854)	(75, 0.002079337022663552)	(80, 0.0013723934582630195)	(85, 0.0015755961065054105)	(90, 0.004650781222082055)	(95, 0.005466306354245698)	(100, 0.0034672421334641583)	(105, 0.0015461239666839952)	(110, 0.1877689417588054)	(115, 0.0012568316468579955)	(120, 0.003300491868685097)	(125, 0.0021654266942471604)	(130, 0.0023853043689674577)	(135, 0.0016504398299992686)	(140, 0.0018307627907487183)	(145, 0.0029728082088285694)	(150, 0.00263504197482261)
NG-13640_DERL7_lib236383_5767_8_1	(1, 0.9022013572407032)	(2, 0.004681301531711639)	(3, 0.003060735362416473)	(4, 0.0007035482070780497)	(5, 0.00010523156943475103)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00014431758093908713)	(10, 0.0002050512295842863)	(15, 0.00015694536927125726)	(20, 0.0018622981173681368)	(25, 0.00022790151323297508)	(30, 0.0003932654080590124)	(35, 0.0004431752381337801)	(40, 0.0029308495395712945)	(45, 0.0020523162656046015)	(50, 0.0003932654080590124)	(55, 0.0025279629594496763)	(60, 0.0010366812897457758)	(65, 0.004999401533031543)	(70, 0.0006187616282763361)	(75, 0.0009657251457840581)	(80, 3.006616269564315e-06)	(85, 0.0008244141811145352)	(90, 0.0013680104026517635)	(95, 0.0037041512441032365)	(100, 0.000478653310114639)	(105, 0.0031286848901086266)	(110, 0.0007751056742936805)	(115, 0.005126882062861071)	(120, 0.0005724597377250456)	(125, 0.007263984907267386)	(130, 0.010642218947749851)	(135, 0.0009530973574518878)	(140, 0.001408900383917838)	(145, 0.002669875247373112)	(150, 0.0004374626672216079)
NG-13640_DERL7_lib236383_5767_8_2	(1, 0.8092578284996614)	(2, 0.0008749253344432158)	(3, 0.0)	(4, 0.00035778733607815346)	(5, 0.0)	(6, 0.00022549622021732365)	(7, 0.0009110047296779875)	(8, 0.0)	(9, 0.000390860115043361)	(10, 0.0015796761880290911)	(15, 0.001799760498961199)	(20, 0.0019158158869663816)	(25, 0.00010222495316518671)	(30, 0.0010956109686292366)	(35, 0.00375526372068583)	(40, 0.00206253876092112)	(45, 0.0009380642761040662)	(50, 0.0001545400762556058)	(55, 0.004705955785122066)	(60, 0.003597115704906747)	(65, 0.0032279032270042486)	(70, 0.0028424550212461036)	(75, 0.0018851484010168256)	(80, 0.0010805778872814149)	(85, 0.000188815501728639)	(90, 0.00011966332752865975)	(95, 0.0004684308147981203)	(100, 0.002669273924119199)	(105, 0.002674685833404415)	(110, 0.0017288043549994812)	(115, 0.003854482057581452)	(120, 0.0008827425367440828)	(125, 0.0001695731576034274)	(130, 0.0030986187274129827)	(135, 0.001339146886463946)	(140, 0.002138906814168054)	(145, 0.0010517143710935975)	(150, 0.0003983766557172717)
NG-13640_DND_41_lib241218_5808_7_1	(1, 0.21837477720705506)	(2, 0.004049420124670977)	(3, 0.00012246230215738843)	(4, 0.03231099807810384)	(5, 0.0)	(6, 0.0)	(7, 0.00018505414548227586)	(8, 0.0)	(9, 0.0)	(10, 5.170630535534179e-05)	(15, 4.245359808122799e-05)	(20, 0.0014091328901576828)	(25, 0.0023730472773609494)	(30, 0.00038153810583257464)	(35, 0.00339411073890433)	(40, 0.005286017238011363)	(45, 0.00025472158848736796)	(50, 0.00197245948008167)	(55, 0.0017868610577009168)	(60, 0.00024002611222848135)	(65, 0.0020524681841578305)	(70, 0.0001540303622690708)	(75, 0.002097643166731445)	(80, 0.0015539105451526402)	(85, 0.0009911282321271304)	(90, 0.017524083300273045)	(95, 0.001470636179685616)	(100, 0.0)	(105, 0.00198443357184817)	(110, 0.0010085450928784033)	(115, 0.0012534696971931805)	(120, 0.0001507647008782071)	(125, 0.00014042343980713874)	(130, 0.0022647361745639703)	(135, 0.000762531934766672)	(140, 0.0049344143615950384)	(145, 0.0008093397480357183)	(150, 0.0032901538512951694)
NG-13640_DND_41_lib241218_5808_7_2	(1, 0.2577396038894245)	(2, 0.028226199955031846)	(3, 0.008874434829672083)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.004245359808122799)	(9, 0.0)	(10, 0.005901050133290691)	(15, 1.9049691446704868e-05)	(20, 0.0021025416588177403)	(25, 0.0005589723747361686)	(30, 0.00024492460431477686)	(35, 5.44276898477282e-07)	(40, 0.005868393519382054)	(45, 0.01064333474972325)	(50, 0.007572524488514424)	(55, 0.0032906981281936466)	(60, 0.0023877427536198362)	(65, 0.0019751808645740564)	(70, 0.0010847438586652231)	(75, 0.0027905076584930247)	(80, 0.0024927881950259512)	(85, 0.0019163989595385098)	(90, 0.003366352617081989)	(95, 0.0033892122468180347)	(100, 0.0021390082110157183)	(105, 0.01044902789696686)	(110, 0.0038055840741531557)	(115, 0.006358787004910086)	(120, 0.0022489521445081292)	(125, 0.004013497849371477)	(130, 0.004553964809559418)	(135, 0.002981548849858551)	(140, 0.005916289886448055)	(145, 0.002519457763051338)	(150, 0.002589397344505669)
NG-13640_DOHH2_lib236386_5774_8_1	(1, 0.6149942562120503)	(2, 0.0)	(3, 0.005527487559153732)	(4, 0.0)	(5, 0.0)	(6, 2.3825377410145396e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0008406954600437018)	(10, 0.00034716978511926147)	(15, 0.0005847428341518542)	(20, 0.0008835811393819635)	(25, 0.0031122750148338506)	(30, 0.001771927354245956)	(35, 0.0014288419195398626)	(40, 0.0007120384220289167)	(45, 0.0016078726126503835)	(50, 0.0003233444077091161)	(55, 0.00022804289806853452)	(60, 0.0009564187217501223)	(65, 0.0002362115988948701)	(70, 0.0007828338291904916)	(75, 0.00041864591734969766)	(80, 0.001457432372432037)	(85, 0.0001184461619818657)	(90, 0.001949596597218755)	(95, 0.0006984239206516908)	(100, 0.002147687592257392)	(105, 0.0004370254942089527)	(110, 0.0023845799162211237)	(115, 0.004311712586167455)	(120, 0.0057732293090126605)	(125, 0.0011197927382768336)	(130, 0.002902611693624571)	(135, 0.0005037365509573599)	(140, 0.0008495448859388988)	(145, 0.0019700183492845935)	(150, 0.0)
NG-13640_DOHH2_lib236386_5774_8_2	(1, 0.4859492049080141)	(2, 0.0027603401542325595)	(3, 0.002474435625310815)	(4, 0.0028692561652503674)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00040843504131677825)	(10, 0.0016453124914377552)	(15, 0.0006957010203762456)	(20, 0.00026207915151159935)	(25, 0.0007474361256097043)	(30, 0.00023553087382600877)	(35, 0.0008127857322203887)	(40, 0.001242323250671867)	(45, 0.0002525490005475412)	(50, 0.0007569662765737623)	(55, 0.0009339547944776996)	(60, 0.00011027746115553012)	(65, 0.001189226695300686)	(70, 0.001319925908522055)	(75, 0.0006514538909002613)	(80, 0.0007345023493013395)	(85, 0.0003042841057809998)	(90, 0.0003158564319516418)	(95, 0.002456736773520421)	(100, 0.0007181649476486684)	(105, 0.0005827006589452703)	(110, 0.0004118386666610847)	(115, 0.00019604881983205353)	(120, 0.0006296706886966999)	(125, 0.0007208878479241137)	(130, 0.0021279465652604148)	(135, 0.0012974619812496323)	(140, 0.0005507065807087893)	(145, 0.0006473695404870935)	(150, 0.0)
NG-13640_ELF_153_lib259809_5981_3_1	(1, 0.4494404975612823)	(2, 0.007901340692379277)	(3, 0.0)	(4, 0.01214223682140403)	(5, 0.0)	(6, 4.499624540079314e-06)	(7, 0.0)	(8, 2.0248310430356916e-05)	(9, 0.0)	(10, 0.004142354351597016)	(15, 0.0011213064353877652)	(20, 0.00027717687166888574)	(25, 0.0002177818277398388)	(30, 0.0005494041563436843)	(35, 0.0014218813546650632)	(40, 0.00267997637607124)	(45, 0.001662161305105299)	(50, 0.000820731516110467)	(55, 0.0005494041563436843)	(60, 0.0021760184275823567)	(65, 0.008542537189340579)	(70, 0.0006411964969613023)	(75, 0.017803214455277813)	(80, 0.008475942746147404)	(85, 0.0014538286888996265)	(90, 0.014925254599443084)	(95, 0.01339088263127604)	(100, 0.0014479791769975233)	(105, 0.001056061879556615)	(110, 0.0035299554516922222)	(115, 0.0009701190508411002)	(120, 0.0006110490125427709)	(125, 0.00016423629571289496)	(130, 0.0006740437561038813)	(135, 0.001811548839835932)	(140, 0.0004220647818594397)	(145, 0.007879742494586894)	(150, 0.0007064410527924524)
NG-13640_ELF_153_lib259809_5981_3_2	(1, 0.4564284144720254)	(2, 0.03903424288518805)	(3, 0.0018200981264620826)	(4, 7.199399264126903e-05)	(5, 0.0022588115191198156)	(6, 0.01694108639339862)	(7, 0.0)	(8, 0.017611530449870436)	(9, 0.0061599859953685825)	(10, 0.008196966024662487)	(15, 0.005166918859373077)	(20, 0.00820101568674856)	(25, 0.00533790459189609)	(30, 0.009866776691485921)	(35, 0.011946053191456573)	(40, 0.007131004971117698)	(45, 0.007434279665119043)	(50, 0.008188866700490344)	(55, 0.0037949833371028934)	(60, 0.006689141841281909)	(65, 0.0057014742547345)	(70, 0.004216598156508326)	(75, 0.004788500435552407)	(80, 0.008852561320152042)	(85, 0.005626330524915174)	(90, 0.007005015483995476)	(95, 0.004979734478505777)	(100, 0.00898800001880843)	(105, 0.004626963914563559)	(110, 0.004862294278009707)	(115, 0.012067993016492721)	(120, 0.006436262942129451)	(125, 0.008347703446755145)	(130, 0.006352569925683977)	(135, 0.003161436201859726)	(140, 0.005941304242720727)	(145, 0.1905487501359168)	(150, 0.0003813431797717219)
NG-13640_EM_2_lib259814_5981_7_1	(1, 0.7437894548860148)	(2, 0.0)	(3, 0.0011445378953002362)	(4, 0.03225383509020386)	(5, 0.0)	(6, 0.002632728390207159)	(7, 0.002125986421295604)	(8, 0.0002038617116310853)	(9, 0.0)	(10, 0.0003500596819722351)	(15, 0.0)	(20, 0.0)	(25, 0.0007886535929956843)	(30, 0.0006581820975517898)	(35, 0.004093543169552193)	(40, 0.00012231702697865118)	(45, 0.0003617089226368685)	(50, 0.00015551736287285653)	(55, 2.6793253528656926e-05)	(60, 0.0006680839521167281)	(65, 0.0007606954154005641)	(70, 0.0005300404502408219)	(75, 0.0001246468751115779)	(80, 0.0024970147364641792)	(85, 0.00023531466142559564)	(90, 0.0016914697445047763)	(95, 0.0034889475790577176)	(100, 0.001047266735750547)	(105, 0.0005236333678752734)	(110, 0.0027334943219562385)	(115, 0.0006605119456847164)	(120, 5.47514311237772e-05)	(125, 0.0017730144291572107)	(130, 0.0)	(135, 0.0003197716562441881)	(140, 0.0002085214078969387)	(145, 6.989544398780069e-06)	(150, 0.0010571685903154853)
NG-13640_EM_2_lib259814_5981_7_2	(1, 0.7952266770407038)	(2, 0.053467102340501366)	(3, 0.0)	(4, 0.005644057102014905)	(5, 0.001272679542611204)	(6, 0.009386375665528399)	(7, 0.0)	(8, 0.00019221247096645188)	(9, 0.009791186778624412)	(10, 0.004609022068962223)	(15, 0.005197891184559445)	(20, 0.0037504730319787385)	(25, 0.004011998484899759)	(30, 0.004547863555472898)	(35, 0.004589800821865578)	(40, 0.003463319249595524)	(45, 0.004302064577449132)	(50, 0.002687479821330936)	(55, 0.004075486846522011)	(60, 0.002158021833123346)	(65, 0.0069732354618495815)	(70, 0.0020345398820782318)	(75, 0.002632728390207159)	(80, 0.004131985663745483)	(85, 0.0041279084295128615)	(90, 0.0016204093764505124)	(95, 0.0056353201715164305)	(100, 0.0014118879685535738)	(105, 0.005897428086470683)	(110, 0.0023665432410202845)	(115, 0.005851413585845381)	(120, 0.002113172256564507)	(125, 0.004070827150256158)	(130, 0.0036392227836314892)	(135, 0.004930541111306107)	(140, 0.002943763115952872)	(145, 0.0033281880578857758)	(150, 0.004428167607643789)
NG-13640_EOL_1_lib248390_5885_6_1	(1, 0.0642143950406932)	(2, 0.00836813104096825)	(3, 0.0)	(4, 0.005103458865116821)	(5, 0.0030554688998272227)	(6, 0.0)	(7, 0.001869066110795211)	(8, 0.0003082995646672513)	(9, 3.578477089887738e-05)	(10, 7.707489116681282e-06)	(15, 4.954814432152253e-06)	(20, 0.00042721511103890544)	(25, 0.0006314635726309593)	(30, 6.606419242869671e-06)	(35, 0.0)	(40, 0.0018613586216785299)	(45, 0.0004745611156128047)	(50, 9.138879952636379e-05)	(55, 0.00021801183501469915)	(60, 0.0011632803216819678)	(65, 9.744468383232765e-05)	(70, 0.0014677261417908787)	(75, 0.00011506180181331343)	(80, 0.0002059000664027714)	(85, 0.00012827464029905276)	(90, 6.055884305963866e-06)	(95, 6.661472736560252e-05)	(100, 0.0)	(105, 0.0014479068840622697)	(110, 6.55136574917909e-05)	(115, 4.844707444771093e-05)	(120, 8.973719471564637e-05)	(125, 9.3590939273987e-06)	(130, 0.0004486859735782318)	(135, 0.0012943076366655497)	(140, 0.008961607702952708)	(145, 0.005185488570715786)	(150, 6.055884305963865e-05)
NG-13640_EOL_1_lib248390_5885_6_2	(1, 0.05369642507110778)	(2, 2.7526746845290297e-06)	(3, 0.0)	(4, 3.3032096214348356e-05)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0007624908876145412)	(15, 0.0001745195749991405)	(20, 0.003984221338387318)	(25, 0.0006507322954226626)	(30, 0.006130757057383055)	(35, 0.0008103874271253462)	(40, 0.0002422353722385546)	(45, 0.0013427547111132605)	(50, 0.00045253971813657246)	(55, 0.008631286740809225)	(60, 0.005813098398788404)	(65, 0.003411114469068374)	(70, 0.009951469519509348)	(75, 0.0038669573968263806)	(80, 0.003434787471355323)	(85, 0.003394598420961199)	(90, 0.0012656798199464478)	(95, 0.0027064297498289418)	(100, 0.0028787471850804593)	(105, 0.0016064609458911415)	(110, 0.0030362001770355197)	(115, 0.0003672068029161726)	(120, 0.0026260516490406944)	(125, 0.003525075201007875)	(130, 0.0016945465357960708)	(135, 0.001900446602198842)	(140, 0.002530258570019084)	(145, 0.0012662303548833537)	(150, 0.0031862209473423517)
NG-13640_F_36P_lib248396_5885_1_1	(1, 0.23665481801948457)	(2, 0.009771418203368474)	(3, 0.00038744198521420696)	(4, 0.0)	(5, 0.0014709661811522434)	(6, 0.0020203895613147625)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00053541417843726)	(15, 0.0008707594447356583)	(20, 0.003195849143574814)	(25, 0.00011119803869424696)	(30, 0.0019656661170754683)	(35, 0.0031507570255216353)	(40, 0.003509305032177495)	(45, 0.007811005536939978)	(50, 0.00021670483918760728)	(55, 0.0003646770324106603)	(60, 0.003991746916591117)	(65, 1.0506901293944596e-05)	(70, 0.001464399367843528)	(75, 0.0005056446247710836)	(80, 0.0019070025848509438)	(85, 0.004768382037235189)	(90, 0.005404049565518837)	(95, 0.004832736807660599)	(100, 0.010219274871022862)	(105, 0.004767944249681274)	(110, 0.011867545011510421)	(115, 0.004734672395583782)	(120, 0.0023517947396279318)	(125, 0.0029576927142454033)	(130, 0.002181057593601332)	(135, 0.0026131539093148036)	(140, 0.0018999979839883143)	(145, 0.0020203895613147625)	(150, 0.0027339832741951667)
NG-13640_F_36P_lib248396_5885_1_2	(1, 0.1602039774794202)	(2, 0.002968199615539348)	(3, 0.0)	(4, 0.0025479235637815645)	(5, 0.0022042603339587933)	(6, 0.00033052960320534037)	(7, 0.00374089464819819)	(8, 0.0002561057190398995)	(9, 0.0003086402255096225)	(10, 0.0031695818903399527)	(15, 0.0004977644488006252)	(20, 0.00016154360739439815)	(25, 0.0011934088719705402)	(30, 0.0004194004766499551)	(35, 0.0010848375585997795)	(40, 0.002944996875181887)	(45, 0.0024012647332202542)	(50, 0.002512900559468416)	(55, 0.002500204720404899)	(60, 0.01036462033892243)	(65, 0.014992034783797193)	(70, 0.008461995629610627)	(75, 0.00637768908542437)	(80, 0.011136877584027356)	(85, 0.0047035894792558635)	(90, 0.008220336899849901)	(95, 0.009782362892216331)	(100, 0.00624416388148049)	(105, 0.002026956374623478)	(110, 0.0021582926407977855)	(115, 0.0006676260197193962)	(120, 0.002397762432788939)	(125, 0.010326970609285793)	(130, 0.0019074403724048585)	(135, 6.080057903533031)	(140, 0.001614998286390067)	(145, 0.0047316078827063825)	(150, 0.006926893571809932)
NG-13640_GRANTA_519_lib241206_5808_6_1	(1, 0.26871887965298175)	(2, 0.12606720662388388)	(3, 0.0002955647478156944)	(4, 0.0015308738220197505)	(5, 0.0)	(6, 0.0)	(7, 0.00024756705372596625)	(8, 0.0015106642666135493)	(9, 0.0002955647478156944)	(10, 0.0)	(15, 0.0002106846151096488)	(20, 0.000791709333037937)	(25, 0.0014651927669495962)	(30, 0.0026095588418257464)	(35, 0.0013727340509662252)	(40, 0.003949957604142049)	(45, 0.0009473229096656872)	(50, 0.00044865213001766944)	(55, 0.0009564172095984778)	(60, 0.0012161099965681647)	(65, 0.0004794717020121265)	(70, 0.00033093146977654673)	(75, 0.0010028991870327409)	(80, 0.0018072394921995537)	(85, 0.0005865823456649936)	(90, 0.023515333431770712)	(95, 0.00274243666862152)	(100, 0.0006724729561413492)	(105, 0.0019522430522390481)	(110, 0.17799869067342913)	(115, 0.002919270278425782)	(120, 0.004071720175464412)	(125, 0.001050896881122469)	(130, 0.00274344714639183)	(135, 0.0035088840574017057)	(140, 0.0022432606500883473)	(145, 0.0011049574418340576)	(150, 0.005019548324015255)
NG-13640_GRANTA_519_lib241206_5808_6_2	(1, 0.310704231009365)	(2, 0.005865823456649936)	(3, 2.526194425775166e-06)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0055273134035960635)	(8, 0.0)	(9, 0.0)	(10, 7.780678831387511e-05)	(15, 0.0007371435334411935)	(20, 9.90268214903865e-05)	(25, 0.0010160353980467717)	(30, 0.0012737072294758385)	(35, 0.000744216877833364)	(40, 0.0006891458393514652)	(45, 0.00014601403780980458)	(50, 0.0004274320968411581)	(55, 0.0008877047212173933)	(60, 0.0)	(65, 0.0002859652089977488)	(70, 0.0009084195155087498)	(75, 0.0007709945387465807)	(80, 0.00027080804244309774)	(85, 0.0003637719973116239)	(90, 0.0008296022494245644)	(95, 0.0013914278897169613)	(100, 3.132481087961206e-05)	(105, 0.00046734596876840575)	(110, 0.0010008782314921208)	(115, 0.0017456003482106395)	(120, 0.0007027872892506512)	(125, 0.0013853650230951009)	(130, 0.0013601030788373493)	(135, 0.0014293208061035888)	(140, 0.0017935980423003678)	(145, 0.0006664100895194888)	(150, 0.0008740632713182073)
NG-13640_HAIRM_lib236393_5774_5_1	(1, 0.28143937116470086)	(2, 0.007703270370384108)	(3, 0.0051274623831537676)	(4, 0.004161318730877149)	(5, 0.0)	(6, 1.7252565219225326e-05)	(7, 0.0)	(8, 0.0)	(9, 0.00010179013479342942)	(10, 4.382151565683233e-05)	(15, 2.001297565430138e-05)	(20, 4.830718261383091e-06)	(25, 0.0004278636174367881)	(30, 0.000184602447845711)	(35, 0.0005627786774511301)	(40, 8.626282609612663e-06)	(45, 0.00033021409829597277)	(50, 0.0004682346200497754)	(55, 6.659490174620976e-05)	(60, 0.0006945882757260117)	(65, 0.005501497997106572)	(70, 0.00087056444096211)	(75, 0.00016562462610456315)	(80, 0.0010562020427209746)	(85, 0.0005900377304975062)	(90, 0.0009606228314064661)	(95, 0.00031848235394689954)	(100, 0.0004385602078727078)	(105, 0.00014457649653710824)	(110, 0.0010624129661998957)	(115, 0.001102783968812883)	(120, 0.004614371093534006)	(125, 0.0014764745314613035)	(130, 9.247374957504775e-05)	(135, 0.001507529148855909)	(140, 0.0008491712600902706)	(145, 0.0015227114062488273)	(150, 3.019198913364432e-05)
NG-13640_HAIRM_lib236393_5774_5_2	(1, 0.5536020380110241)	(2, 0.031106375090263264)	(3, 0.0005382800348398303)	(4, 0.0003743806652571896)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00020703078263070395)	(10, 0.0001059307504460435)	(15, 0.001027907835761445)	(20, 0.006421404774595667)	(25, 0.0014385188879790078)	(30, 0.001049646067937669)	(35, 0.0007770555374739087)	(40, 5.8658721745366116e-06)	(45, 0.0006159165783263442)	(50, 0.0003274536878608967)	(55, 0.000764288639211682)	(60, 0.0009078299818356367)	(65, 0.0006017694748465794)	(70, 0.0003529874843853502)	(75, 0.0015499704592952033)	(80, 0.0007884422305185975)	(85, 0.001214580591433463)	(90, 0.0007425504070354581)	(95, 0.0009171463670540184)	(100, 0.001655901209741247)	(105, 0.0002004748078473983)	(110, 0.0010282528870658295)	(115, 8.039695392159001e-05)	(120, 0.0005475964200582119)	(125, 0.0010910522244638099)	(130, 0.0005158517000548373)	(135, 1.6562462610456315e-05)	(140, 2.725905304637602e-05)	(145, 0.0002218679887192377)	(150, 4.054352826517952e-05)
NG-13640_HC1_lib236394_5774_5_1	(1, 0.2912206776217868)	(2, 0.007765644818171063)	(3, 0.0057271951853310596)	(4, 0.0042516969643346374)	(5, 0.0)	(6, 1.5423326351878973e-05)	(7, 0.0)	(8, 0.0)	(9, 7.968718615137471e-05)	(10, 4.21570920284692e-05)	(15, 1.696565898706687e-05)	(20, 3.598776148771761e-06)	(25, 0.00042105680940629606)	(30, 0.00018662224885773558)	(35, 0.000557296192181227)	(40, 6.683441419147556e-06)	(45, 0.00029355731156409647)	(50, 0.0005218225415719053)	(55, 6.117919452911994e-05)	(60, 0.0007464889954309423)	(65, 0.0056762982083698585)	(70, 0.0009048351459768998)	(75, 0.0001521768200052059)	(80, 0.0011161347169976418)	(85, 0.0006138483888047831)	(90, 0.0009896634409122342)	(95, 0.0003521659517012366)	(100, 0.0004637280123131612)	(105, 0.0001367534936533269)	(110, 0.0011063666103081184)	(115, 0.001116648827876038)	(120, 0.004727249526850906)	(125, 0.001459046672887751)	(130, 8.73988493273142e-05)	(135, 0.0014945203234970727)	(140, 0.0008760449367867259)	(145, 0.0015536430745126087)	(150, 1.2852771959899146e-05)
