Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
NG-13640_DERL7_lib236383_5767_8_1	(1, 31.20996978320583)	(2, 31.533568434690327)	(3, 35.227640599073105)	(4, 35.88797741646335)	(5, 36.10854167355056)	(6, 39.454108587734915)	(7, 39.57928015653406)	(8, 39.68117381065251)	(9, 39.77126015195258)	(10, 39.7931400742532)	(15, 39.755785813587806)	(20, 39.69851151749005)	(25, 39.58142783064127)	(30, 39.52717200890764)	(35, 39.500810117720754)	(40, 39.483333703648235)	(45, 39.4544577100029)	(50, 39.400457528824205)	(55, 39.33374193448878)	(60, 39.253609176746075)	(65, 39.20864316789597)	(70, 39.16049663407806)	(75, 38.788942134392684)	(80, 39.154757929657265)	(85, 39.09103540377849)	(90, 39.01513524616867)	(95, 38.99086434234583)	(100, 38.94393472443655)	(105, 38.81906088882011)	(110, 38.77083167906801)	(115, 38.67226269311459)	(120, 38.482328579802854)	(125, 38.33491034165053)	(130, 38.19804754548717)	(135, 38.022228473311515)	(140, 37.807070695560526)	(145, 37.533862463721796)	(150, 36.017935037305044)
NG-13640_DERL7_lib236383_5767_8_2	(1, 30.962789936650896)	(2, 31.215695733560402)	(3, 34.693839632680486)	(4, 35.47807459661507)	(5, 35.75172700790178)	(6, 38.98281908218769)	(7, 39.030227407526176)	(8, 39.14272407431622)	(9, 39.16054443927674)	(10, 39.14894170865581)	(15, 39.09173430375682)	(20, 38.99923525512537)	(25, 38.96066267746816)	(30, 38.93983260543654)	(35, 38.815388060504304)	(40, 38.67957652771961)	(45, 38.610893241340094)	(50, 38.55464257781747)	(55, 38.4525605892559)	(60, 38.36530954723035)	(65, 38.26267004181391)	(70, 38.13260995548975)	(75, 37.67739726610186)	(80, 38.071617046323624)	(85, 37.99560089345812)	(90, 37.77881369805954)	(95, 37.59829162860917)	(100, 37.30791142063491)	(105, 36.93549182123705)	(110, 36.57591159778474)	(115, 36.145856174722404)	(120, 35.745125945802556)	(125, 35.19441775387665)	(130, 34.56181329748805)	(135, 34.157330017717086)	(140, 33.65762894452645)	(145, 33.27190511022842)	(150, 30.219999584485628)
NG-13640_DND_41_lib241218_5808_7_1	(1, 31.492205573819977)	(2, 31.51327534897538)	(3, 35.25109205077603)	(4, 35.92049317365193)	(5, 36.16357872075444)	(6, 39.49195395460981)	(7, 39.6280512094894)	(8, 39.71097631247067)	(9, 39.78580842617926)	(10, 39.793545213435735)	(15, 39.725687148223635)	(20, 39.669001971969635)	(25, 39.55146089090182)	(30, 39.48868715023746)	(35, 39.44489239400793)	(40, 39.397264627591326)	(45, 39.35903893435808)	(50, 39.29900110493653)	(55, 39.228427174199794)	(60, 39.16798486540114)	(65, 39.0975427258726)	(70, 39.01829482293067)	(75, 38.581875160187494)	(80, 38.976687923763784)	(85, 38.95336003628368)	(90, 38.82991228814498)	(95, 38.71962859524146)	(100, 38.62835282597546)	(105, 38.49010967233932)	(110, 38.315027849832475)	(115, 38.15481051244704)	(120, 37.95931483920346)	(125, 37.696075153971854)	(130, 37.42104788433854)	(135, 37.055052917049316)	(140, 36.76811661306719)	(145, 36.39418526129727)	(150, 34.44531671772074)
NG-13640_DND_41_lib241218_5808_7_2	(1, 30.925748901880535)	(2, 30.94316135398893)	(3, 33.89106872089105)	(4, 35.0449225469481)	(5, 35.29364231243442)	(6, 38.44310700794062)	(7, 38.40120070749465)	(8, 38.482127416201635)	(9, 38.61197816840047)	(10, 38.61174937616343)	(15, 38.499093479611744)	(20, 38.379679334911046)	(25, 38.19187167627107)	(30, 38.18530727233945)	(35, 37.957928048879985)	(40, 37.685754069245405)	(45, 37.520486740298985)	(50, 37.34811740880001)	(55, 37.155866534813775)	(60, 36.94053725354938)	(65, 36.7612473650875)	(70, 36.49956697329957)	(75, 35.5090167686814)	(80, 36.24680299097572)	(85, 35.95562813608947)	(90, 35.42212105687035)	(95, 34.71698993539488)	(100, 34.20274398831198)	(105, 33.47982925598273)	(110, 32.76710350693389)	(115, 31.996789239819883)	(120, 31.473126268267226)	(125, 30.870583575323376)	(130, 30.29241062469871)	(135, 29.78602712752261)	(140, 29.077531525742586)	(145, 28.372614446600203)	(150, 25.464729795638718)
NG-13640_DOHH2_lib236386_5774_8_1	(1, 31.384593564758756)	(2, 31.488183753019058)	(3, 35.292237790744906)	(4, 35.96665917528728)	(5, 36.212916268059594)	(6, 39.572863398866396)	(7, 39.712245328413594)	(8, 39.848482103925136)	(9, 39.870162516643305)	(10, 39.88215075902377)	(15, 39.834992597285066)	(20, 39.773349933494856)	(25, 39.638665040959054)	(30, 39.6045231525998)	(35, 39.605597969832786)	(40, 39.56635568762984)	(45, 39.54403510063516)	(50, 39.51568467140227)	(55, 39.45752719062688)	(60, 39.365328262476154)	(65, 39.34109683256243)	(70, 39.281351962191714)	(75, 38.883245079029976)	(80, 39.21350039824118)	(85, 39.207360373843315)	(90, 39.112254926637064)	(95, 39.04410972512083)	(100, 38.98352760375893)	(105, 38.921669054820384)	(110, 38.76657861147538)	(115, 38.653054289151655)	(120, 38.413533849071065)	(125, 38.22349035176026)	(130, 38.164333552969275)	(135, 38.01760039852369)	(140, 37.788241672511546)	(145, 37.46325185020223)	(150, 35.9703999637582)
NG-13640_DOHH2_lib236386_5774_8_2	(1, 31.026981797445696)	(2, 30.990994211556487)	(3, 34.510210110217216)	(4, 35.297926439964115)	(5, 35.63179240662758)	(6, 38.67235483937832)	(7, 38.76025536992523)	(8, 38.85016597949173)	(9, 38.9489712831705)	(10, 38.937026620808936)	(15, 38.86772752903573)	(20, 38.764991807303616)	(25, 38.62503047861405)	(30, 38.66148956872221)	(35, 38.63640337956852)	(40, 38.54765787180089)	(45, 38.469376211116256)	(50, 38.40026830778589)	(55, 38.34913749581056)	(60, 38.24623345119066)	(65, 38.16987205466005)	(70, 38.01864318083493)	(75, 37.59979433253495)	(80, 38.08990455792063)	(85, 38.08385633610555)	(90, 38.0072563318238)	(95, 37.87313001505049)	(100, 37.68626425127714)	(105, 37.5468029628014)	(110, 37.40026366524092)	(115, 37.12955595588997)	(120, 36.83388346470136)	(125, 36.47240035946368)	(130, 36.17370742987928)	(135, 35.79295233083157)	(140, 35.36304854144954)	(145, 34.87717064929974)	(150, 32.484140909816965)
NG-13640_ELF_153_lib259809_5981_3_1	(1, 31.485079728734735)	(2, 31.62634532867991)	(3, 35.57531324192481)	(4, 35.94637444215061)	(5, 36.29893923826261)	(6, 39.72105502336621)	(7, 39.84877605600395)	(8, 39.93081429052856)	(9, 40.02044039940197)	(10, 40.0327940510824)	(15, 39.97474680668959)	(20, 39.94529578315661)	(25, 39.821313866517684)	(30, 39.72866017627324)	(35, 39.68816568373494)	(40, 39.613409556073115)	(45, 39.52879043590405)	(50, 39.4041768259752)	(55, 39.2639413835711)	(60, 39.023504000267465)	(65, 38.8415242856098)	(70, 38.59719750784695)	(75, 37.57989113743376)	(80, 38.29830592510785)	(85, 38.2162205615158)	(90, 38.03878786144387)	(95, 37.897020080901896)	(100, 37.78596603102945)	(105, 37.69376071937118)	(110, 37.58921072828381)	(115, 37.49682415375055)	(120, 37.38676776063114)	(125, 37.19564769316736)	(130, 37.07732891848171)	(135, 36.92167086447889)	(140, 36.76645753986673)	(145, 36.49410002255887)	(150, 35.01201001535429)
NG-13640_ELF_153_lib259809_5981_3_2	(1, 30.858380099618536)	(2, 30.92125540064623)	(3, 34.18779551987233)	(4, 34.989839982777234)	(5, 35.35686639217607)	(6, 38.37787187692591)	(7, 38.45040922172851)	(8, 38.56783441597675)	(9, 38.65464117260395)	(10, 38.63052253262357)	(15, 38.549351227260225)	(20, 38.38402609890225)	(25, 38.21516644347403)	(30, 38.296547998293654)	(35, 38.28798531178562)	(40, 38.098394158245455)	(45, 38.136177141038914)	(50, 38.024390439800726)	(55, 37.956373588796815)	(60, 37.842256797487174)	(65, 37.74934116609975)	(70, 37.451904824931646)	(75, 37.053444659444004)	(80, 37.72295566027232)	(85, 37.63837444944001)	(90, 37.45841556115954)	(95, 37.22660396259885)	(100, 37.03209744170922)	(105, 36.7476893944277)	(110, 36.43424385260733)	(115, 35.962387813954834)	(120, 35.4792667177869)	(125, 34.97170419207295)	(130, 34.517932526915125)	(135, 33.84759566499872)	(140, 33.21640049700153)	(145, 32.673396525610414)	(150, 30.089792876207923)
NG-13640_EM_2_lib259814_5981_7_1	(1, 31.453910245280003)	(2, 31.664230878397596)	(3, 35.693810834154945)	(4, 36.22954630692569)	(5, 36.40195355436098)	(6, 39.902058601388674)	(7, 39.92453415123428)	(8, 40.02619325938822)	(9, 40.09919462392203)	(10, 40.12471041589478)	(15, 40.06142445400446)	(20, 40.041567036050495)	(25, 39.95188112811946)	(30, 39.89789771395884)	(35, 39.87187830201367)	(40, 39.8389814637865)	(45, 39.78632680278843)	(50, 39.753277149822225)	(55, 39.68972981974373)	(60, 39.62883598282692)	(65, 39.556889340542895)	(70, 39.46369312032541)	(75, 39.086425955300356)	(80, 39.44719066620901)	(85, 39.41822643106699)	(90, 39.35417887094511)	(95, 39.270284447081316)	(100, 39.193644250013435)	(105, 39.123205968884534)	(110, 38.99971314909787)	(115, 38.91873116936651)	(120, 38.77587893083968)	(125, 38.57423196701914)	(130, 38.42739358549707)	(135, 38.231936876725584)	(140, 38.018644440769755)	(145, 37.767322715011645)	(150, 36.282508560298886)
NG-13640_EM_2_lib259814_5981_7_2	(1, 31.141441934855)	(2, 31.316365039673528)	(3, 34.844424944262755)	(4, 35.653086981792995)	(5, 35.816957257945816)	(6, 39.139266701268795)	(7, 39.277944416929586)	(8, 39.34446944436209)	(9, 39.40504636951123)	(10, 39.39106902809978)	(15, 39.325697153176044)	(20, 39.2328739299954)	(25, 39.13286375438368)	(30, 39.18750340521866)	(35, 39.0818938240444)	(40, 38.987077730315534)	(45, 38.93259363761577)	(50, 38.86696584052387)	(55, 38.8110981442119)	(60, 38.71915401350415)	(65, 38.61092141358178)	(70, 38.50072423329212)	(75, 37.989753374508346)	(80, 38.55620231492546)	(85, 38.515580707948814)	(90, 38.39557191976166)	(95, 38.18679160749095)	(100, 38.02590329231422)	(105, 37.79955508055129)	(110, 37.53399755750371)	(115, 37.16398358831676)	(120, 36.793559501787605)	(125, 36.420401990831934)	(130, 35.988927466643716)	(135, 35.394672575083874)	(140, 34.894824778237776)	(145, 34.483483409530045)	(150, 31.57921137087041)
NG-13640_EOL_1_lib248390_5885_6_1	(1, 31.40658417212607)	(2, 31.308877984198713)	(3, 34.87572378484071)	(4, 35.59556486852689)	(5, 35.879420489308295)	(6, 39.05505748506887)	(7, 39.18465049138133)	(8, 39.37174544046277)	(9, 39.42451740726783)	(10, 39.49178527276653)	(15, 39.428400291640386)	(20, 39.28522815392726)	(25, 39.1631316992704)	(30, 39.0948869590743)	(35, 39.080663118230426)	(40, 39.06917240808083)	(45, 39.047188612140786)	(50, 38.98159007867777)	(55, 38.93193504799825)	(60, 38.86948613041462)	(65, 38.809985993565405)	(70, 38.76234453340692)	(75, 38.295972459820106)	(80, 38.63107809907884)	(85, 38.61094094045626)	(90, 38.58555597821346)	(95, 38.51512791555389)	(100, 38.47209076625462)	(105, 38.34766015907762)	(110, 38.26845965251941)	(115, 38.23862979231372)	(120, 38.052902195844375)	(125, 37.92454367053699)	(130, 37.84538884736786)	(135, 37.58849503650087)	(140, 37.498680524658695)	(145, 37.30258512212916)	(150, 36.01132047098374)
NG-13640_EOL_1_lib248390_5885_6_2	(1, 30.783651661350657)	(2, 30.910933852318948)	(3, 33.454424529546564)	(4, 34.807916874069235)	(5, 35.10888075338944)	(6, 38.21508362226554)	(7, 38.206818909212465)	(8, 38.21889684745252)	(9, 38.39725830298211)	(10, 38.42905105146255)	(15, 38.36432838605206)	(20, 38.31772684785193)	(25, 38.24212967503602)	(30, 38.25385606368676)	(35, 38.06049538289746)	(40, 37.916035169603155)	(45, 37.84122491491001)	(50, 37.76649231316971)	(55, 37.704911181785725)	(60, 37.60779158883364)	(65, 37.480916634063526)	(70, 37.344965274045414)	(75, 36.72555033467982)	(80, 37.394760415866386)	(85, 37.35850485501621)	(90, 37.23155453751859)	(95, 37.04388836990266)	(100, 36.824754153806744)	(105, 36.61407055540138)	(110, 36.31122020205568)	(115, 35.96751358850977)	(120, 35.53151921794971)	(125, 35.10757072798033)	(130, 34.713884653516565)	(135, 34.16932955552589)	(140, 33.513731131344066)	(145, 33.12267157648404)	(150, 30.591614037132427)
NG-13640_F_36P_lib248396_5885_1_1	(1, 31.36525839239288)	(2, 31.411054363385865)	(3, 35.028782955634675)	(4, 35.73309163228411)	(5, 35.99959609720276)	(6, 39.20583168482606)	(7, 39.44297522698135)	(8, 39.55023724911462)	(9, 39.605972704952926)	(10, 39.61216922879278)	(15, 39.50120464906742)	(20, 39.48133799434068)	(25, 39.3895869078231)	(30, 39.303176750661535)	(35, 39.244685956272164)	(40, 39.21610800779323)	(45, 39.18990318744143)	(50, 39.15647640908436)	(55, 39.089306511461636)	(60, 39.051369356784356)	(65, 39.03771730214559)	(70, 38.97718475416226)	(75, 38.55377509789532)	(80, 38.780309445316824)	(85, 38.80946134641256)	(90, 38.82403668186892)	(95, 38.793566624337714)	(100, 38.66136658580804)	(105, 38.66376949662246)	(110, 38.591481000052994)	(115, 38.469130638629814)	(120, 38.36628989867166)	(125, 38.2794630159154)	(130, 38.08737007641954)	(135, 37.98298815353446)	(140, 37.868290931456286)	(145, 37.678712240905554)	(150, 36.3572192448169)
NG-13640_F_36P_lib248396_5885_1_2	(1, 30.927693541007198)	(2, 31.11756366673256)	(3, 33.94697784197397)	(4, 35.154311532118754)	(5, 35.44743431211175)	(6, 38.72136457329865)	(7, 38.70892129387499)	(8, 38.73030846357823)	(9, 38.86480706625886)	(10, 38.87563881905144)	(15, 38.81665317587837)	(20, 38.78103245146211)	(25, 38.73358081171897)	(30, 38.75267120344449)	(35, 38.53826456942204)	(40, 38.40482574096255)	(45, 38.361247820611474)	(50, 38.29228685092605)	(55, 38.23889057716794)	(60, 38.15876212854848)	(65, 38.03421082959888)	(70, 37.956811964488686)	(75, 37.27395194918232)	(80, 37.97581015377747)	(85, 37.9253119767139)	(90, 37.82174520987634)	(95, 37.61885004635842)	(100, 37.417427442568346)	(105, 37.211226002374254)	(110, 36.9346157283628)	(115, 36.52468622507372)	(120, 36.13181577925998)	(125, 35.75735672980928)	(130, 35.28282879229802)	(135, 32.651867116855286)	(140, 34.33478350168709)	(145, 33.79821362977563)	(150, 31.180026592967174)
NG-13640_GRANTA_519_lib241206_5808_6_1	(1, 31.341030689851912)	(2, 31.377038686267746)	(3, 35.15698075305098)	(4, 35.875320431974195)	(5, 36.126194173155724)	(6, 39.45750601202696)	(7, 39.557628797707025)	(8, 39.61952010642352)	(9, 39.692856591605434)	(10, 39.727149327268116)	(15, 39.66120642709333)	(20, 39.62954772909647)	(25, 39.48815619258039)	(30, 39.41496157342504)	(35, 39.39170561447974)	(40, 39.34556988735825)	(45, 39.32448492979769)	(50, 39.26460550253144)	(55, 39.20359003047475)	(60, 39.11225974533182)	(65, 39.08916037507419)	(70, 38.98688368024088)	(75, 38.569324506978425)	(80, 38.973165560340874)	(85, 38.980156666999704)	(90, 38.8254427439928)	(95, 38.71112960678395)	(100, 38.6516649351709)	(105, 38.528957799543186)	(110, 38.24290601786247)	(115, 38.14840119049438)	(120, 37.97051688590456)	(125, 37.742256909678574)	(130, 37.41560840045537)	(135, 37.14552892258945)	(140, 36.82994939401017)	(145, 36.46044317281431)	(150, 34.463957041053305)
NG-13640_GRANTA_519_lib241206_5808_6_2	(1, 31.035533450792954)	(2, 30.971196331157312)	(3, 34.10152409098998)	(4, 35.06600036604557)	(5, 35.33554755958882)	(6, 38.41934425802954)	(7, 38.4975432885519)	(8, 38.56493323836526)	(9, 38.65209268051586)	(10, 38.57995552129475)	(15, 38.441278481736944)	(20, 38.296130681048126)	(25, 38.17107582157843)	(30, 38.089946324683936)	(35, 37.90856004265227)	(40, 37.67775947774468)	(45, 37.42345824143775)	(50, 37.210374565163)	(55, 37.04736226524865)	(60, 36.772018834800406)	(65, 36.63095467287235)	(70, 36.27516091290098)	(75, 35.33600380040689)	(80, 36.083702885684524)	(85, 35.791076728482224)	(90, 35.13817044663243)	(95, 34.50103712154292)	(100, 33.97534602484992)	(105, 33.263077629828395)	(110, 32.424796427253746)	(115, 31.662390227063195)	(120, 30.85442432260412)	(125, 30.444905040983087)	(130, 29.758624017263003)	(135, 29.069740952655707)	(140, 28.35333606078125)	(145, 27.88465632703709)	(150, 24.86874714776861)
NG-13640_HAIRM_lib236393_5774_5_1	(1, 31.424054509824863)	(2, 31.503972014959007)	(3, 35.29187725938516)	(4, 36.0022054816748)	(5, 36.22218476306923)	(6, 39.623706284048474)	(7, 39.73708933179866)	(8, 39.78795765771928)	(9, 39.8464333642528)	(10, 39.87952450204999)	(15, 39.83442252170566)	(20, 39.8276066784335)	(25, 39.71516041046958)	(30, 39.69156120274188)	(35, 39.6988147780988)	(40, 39.66895815812994)	(45, 39.641136595546136)	(50, 39.61497426046664)	(55, 39.56831107479254)	(60, 39.501540131321356)	(65, 39.46968057479336)	(70, 39.43077969431732)	(75, 39.095292325308506)	(80, 39.36806920417971)	(85, 39.362248930535046)	(90, 39.31475637264471)	(95, 39.24198023563381)	(100, 39.169415542611716)	(105, 39.15148403719343)	(110, 39.06664306055676)	(115, 38.98401921107642)	(120, 38.82846961724063)	(125, 38.67521278580707)	(130, 38.6356470225221)	(135, 38.517812657672266)	(140, 38.35904207201928)	(145, 38.1645101897532)	(150, 36.87889004586508)
NG-13640_HAIRM_lib236393_5774_5_2	(1, 31.177463802177257)	(2, 31.342403466937487)	(3, 35.051425842565685)	(4, 35.73714647229467)	(5, 35.957291585345985)	(6, 39.1539357371275)	(7, 39.30789769815412)	(8, 39.374742158256225)	(9, 39.407042359101965)	(10, 39.38632929505415)	(15, 39.322795653975305)	(20, 39.26284257232642)	(25, 39.16297806534737)	(30, 39.20693962697711)	(35, 39.115612393173194)	(40, 39.01277619049385)	(45, 38.94018488711517)	(50, 38.864418966814604)	(55, 38.820671326642035)	(60, 38.76120924609826)	(65, 38.68890284813111)	(70, 38.61506379782961)	(75, 38.14291118232778)	(80, 38.581694855776746)	(85, 38.561125505597204)	(90, 38.47590395462437)	(95, 38.39593503684587)	(100, 38.24372877966827)	(105, 38.06565346031681)	(110, 37.95056821582338)	(115, 37.73383420750643)	(120, 37.48547079533204)	(125, 37.19688790982498)	(130, 36.921143113565265)	(135, 36.59428499115676)	(140, 36.27421089829017)	(145, 35.74266572318138)	(150, 33.403329710582184)
NG-13640_HC1_lib236394_5774_5_1	(1, 31.487227609275937)	(2, 31.517850238164435)	(3, 35.35637865335544)	(4, 36.00695692270091)	(5, 36.22803244060207)	(6, 39.641840209506356)	(7, 39.83276392126145)	(8, 39.86862834754944)	(9, 39.900203032668095)	(10, 39.91180012479528)	(15, 39.85114017197112)	(20, 39.826066742799625)	(25, 39.70597708905999)	(30, 39.679416902639275)	(35, 39.685148154159435)	(40, 39.6532118331667)	(45, 39.62623166956942)	(50, 39.59980644239539)	(55, 39.553334124721346)	(60, 39.48842862884006)	(65, 39.45415362774373)	(70, 39.416596625057444)	(75, 39.08678591091476)	(80, 39.350709167116214)	(85, 39.3412939307103)	(90, 39.29665263435298)	(95, 39.223383248529885)	(100, 39.15322144189902)	(105, 39.13418921141407)	(110, 39.051684132127114)	(115, 38.971928862272115)	(120, 38.82053413344067)	(125, 38.67526586858493)	(130, 38.63082515258682)	(135, 38.51766367760888)	(140, 38.35828869351419)	(145, 38.17084898779537)	(150, 36.912267698356956)
NG-13640_HC1_lib236394_5774_5_2	(1, 31.09644843465319)	(2, 31.333495218280426)	(3, 35.04131030000066)	(4, 35.702925116100374)	(5, 35.951748483385764)	(6, 39.15699884587249)	(7, 39.3147528949198)	(8, 39.37365157070899)	(9, 39.40217089487733)	(10, 39.38001982103081)	(15, 39.32336584587665)	(20, 39.26787654264753)	(25, 39.16991236517377)	(30, 39.20981464914735)	(35, 39.1328303186814)	(40, 39.02518940230343)	(45, 38.95971251845079)	(50, 38.88232427677324)	(55, 38.84230540273467)	(60, 38.78772384451909)	(65, 38.71918414510842)	(70, 38.646967761186446)	(75, 38.1815195441564)	(80, 38.610218873966595)	(85, 38.588793539600445)	(90, 38.5065528366916)	(95, 38.430858549229484)	(100, 38.28456727056015)	(105, 38.11528884522831)	(110, 38.004808083180265)	(115, 37.79631617962973)	(120, 37.55463570437329)	(125, 37.27412938535936)	(130, 37.00296951471583)	(135, 36.68416817656747)	(140, 36.37173437412681)	(145, 35.848173716215015)	(150, 33.52351023905796)
NG-13640_HDLM_2_lib227487_5697_4_1	(1, 31.361943136613522)	(2, 31.536540375859794)	(3, 35.475314082226504)	(4, 36.06944030651044)	(5, 36.209431285283856)	(6, 39.67601386515883)	(7, 39.79231254495327)	(8, 39.86623896556385)	(9, 39.90475067282367)	(10, 39.938996474270304)	(15, 39.89212176413165)	(20, 39.872572785644174)	(25, 39.74989821867341)	(30, 39.70315846127387)	(35, 39.64352782451561)	(40, 39.652359907611654)	(45, 39.56432219056378)	(50, 39.52314019373698)	(55, 39.46345524435177)	(60, 39.412326817050506)	(65, 39.36967262219031)	(70, 39.308968795063734)	(75, 38.99966314226418)	(80, 39.28573293667131)	(85, 39.23976590315199)	(90, 39.199618637438064)	(95, 39.130337299371256)	(100, 39.062153179565925)	(105, 38.95903719167641)	(110, 38.82616704602488)	(115, 38.678734201325064)	(120, 38.554329183192614)	(125, 38.35074834454764)	(130, 38.085099821594724)	(135, 37.848152194479184)	(140, 37.58620622197296)	(145, 37.31120140644026)	(150, 35.484740032944295)
