method	gene_id	clean_gene_id	gene_id_raw	gene_symbol	gene_name	direction	direction_consistent	feature_class	evidence_class	evidence_classes	owner_profile	cohort	profiles_present	n_profiles	marker_source_class	retained_marker_source_classes	source_contrast	source_file	source_marker_ranks	marker_source_recurrence_detail	ranking_component_keys	selected_rule_key	rank_within_candidate_pool	best_padj_rank_within_pool	source_count	marker_source_class_source_count	n_retained_contrasts	n_anchor_contrasts	n_isolate_contrasts	min_padj	median_padj	max_abs_log2FC	median_abs_log2FC	median_log2FC	mean_baseMean	median_baseMean	max_baseMean	best_marker_rank	source_rank	selection_rank
ranked_marker_source_pan_cancer_panel	ENSG00000176105	ENSG00000176105	ENSG00000176105.14	YES1	YES proto-oncogene 1, Src family tyrosine kinase	DOWN	True	anchor_singleton_ranked	anchor_singleton_ranked	anchor_singleton_ranked	rbl	rbl	rbl	1	anchor	anchor	anchor_RBL_18_vs_outside_component_0	results/unsupervised/rbl/deseq2_markers/markers/anchor_RBL_18_vs_outside_component_0_markers_top200.txt	anchor_RBL_18_vs_outside_component_0:68	anchor:1/1	rbl|anchor|singleton_source|ENSG00000176105	relaxed_iqr_median_baseMean	22	22	1	1	1	1	0	0.0008545787378494	0.0008545787378494	2.72561034304438	2.72561034304438	-2.72561034304438	1155.16685557976	1155.16685557976	1155.16685557976	68	NA	39
ranked_marker_source_pan_cancer_panel	ENSG00000081377	ENSG00000081377	ENSG00000081377.17	CDC14B	cell division cycle 14B	DOWN	True	anchor_singleton_ranked	anchor_singleton_ranked	anchor_singleton_ranked	rbl	rbl	rbl	1	anchor	anchor	anchor_RBL_18_vs_outside_component_0	results/unsupervised/rbl/deseq2_markers/markers/anchor_RBL_18_vs_outside_component_0_markers_top200.txt	anchor_RBL_18_vs_outside_component_0:48	anchor:1/1	rbl|anchor|singleton_source|ENSG00000081377	relaxed_iqr_median_baseMean	25	25	1	1	1	1	0	0.0015400584291653	0.0015400584291653	3.61208006772157	3.61208006772157	-3.61208006772157	605.966987810972	605.966987810972	605.966987810972	48	NA	40
ranked_marker_source_pan_cancer_panel	ENSG00000130158	ENSG00000130158	ENSG00000130158.14	DOCK6	dedicator of cytokinesis 6	DOWN	True	anchor_singleton_ranked	anchor_singleton_ranked	anchor_singleton_ranked	rbl	rbl	rbl	1	anchor	anchor	anchor_RBL_18_vs_outside_component_0	results/unsupervised/rbl/deseq2_markers/markers/anchor_RBL_18_vs_outside_component_0_markers_top200.txt	anchor_RBL_18_vs_outside_component_0:16	anchor:1/1	rbl|anchor|singleton_source|ENSG00000130158	relaxed_iqr_median_baseMean	32	32	1	1	1	1	0	0.0032093590846617	0.0032093590846617	5.04865883563184	5.04865883563184	-5.04865883563184	478.965990943373	478.965990943373	478.965990943373	16	NA	41
ranked_marker_source_pan_cancer_panel	ENSG00000105376	ENSG00000105376	ENSG00000105376.5	ICAM5	intercellular adhesion molecule 5	DOWN	True	anchor_singleton_ranked	anchor_singleton_ranked	anchor_singleton_ranked	rbl	rbl	rbl	1	anchor	anchor	anchor_RBL_18_vs_outside_component_0	results/unsupervised/rbl/deseq2_markers/markers/anchor_RBL_18_vs_outside_component_0_markers_top200.txt	anchor_RBL_18_vs_outside_component_0:17	anchor:1/1	rbl|anchor|singleton_source|ENSG00000105376	relaxed_iqr_median_baseMean	33	33	1	1	1	1	0	0.0035026457492828	0.0035026457492828	5.03660134089544	5.03660134089544	-5.03660134089544	1402.52772484505	1402.52772484505	1402.52772484505	17	NA	42
ranked_marker_source_pan_cancer_panel	ENSG00000151615	ENSG00000151615	ENSG00000151615.3	POU4F2	POU class 4 homeobox 2	DOWN	True	anchor_singleton_ranked	anchor_singleton_ranked	anchor_singleton_ranked	rbl	rbl	rbl	1	anchor	anchor	anchor_RBL_18_vs_outside_component_0	results/unsupervised/rbl/deseq2_markers/markers/anchor_RBL_18_vs_outside_component_0_markers_top200.txt	anchor_RBL_18_vs_outside_component_0:12	anchor:1/1	rbl|anchor|singleton_source|ENSG00000151615	relaxed_iqr_median_baseMean	37	37	1	1	1	1	0	0.0046893635177627	0.0046893635177627	5.46253899010375	5.46253899010375	-5.46253899010375	424.506608024688	424.506608024688	424.506608024688	12	NA	43
ranked_marker_source_pan_cancer_panel	ENSG00000134013	ENSG00000134013	ENSG00000134013.16;ENSG00000134013	LOXL2	lysyl oxidase like 2	DOWN	True	anchor_singleton_ranked	anchor_singleton_ranked	anchor_singleton_ranked;ranked_nonrecurrent_marker	rbl	rbl;brca	rbl,brca	2	anchor	anchor	anchor_RBL_18_vs_outside_component_0;anchor_EFM_192C_vs_outside_component_0	results/unsupervised/rbl/deseq2_markers/markers/anchor_RBL_18_vs_outside_component_0_markers_top200.txt;results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_RBL_18_vs_outside_component_0:15;anchor_EFM_192C_vs_outside_component_0:36	anchor:1/1;anchor:1/4	rbl|anchor|singleton_source|ENSG00000134013;brca|anchor|nonrecurrent_marker|ENSG00000134013	relaxed_iqr_median_baseMean	39;538	39;538	1	4	2	2	0	0.0049768093838743	0.0225539090816767	7.00533103812631	6.103502751400235	-6.103502751400235	5952.666529666483	5952.666529666483	11347.6852059235	15	NA	44
ranked_marker_source_pan_cancer_panel	ENSG00000187244	ENSG00000187244	ENSG00000187244.12	BCAM	basal cell adhesion molecule (Lutheran blood group)	DOWN	True	anchor_singleton_ranked	anchor_singleton_ranked	anchor_singleton_ranked	rbl	rbl	rbl	1	anchor	anchor	anchor_RBL_18_vs_outside_component_0	results/unsupervised/rbl/deseq2_markers/markers/anchor_RBL_18_vs_outside_component_0_markers_top200.txt	anchor_RBL_18_vs_outside_component_0:22	anchor:1/1	rbl|anchor|singleton_source|ENSG00000187244	relaxed_iqr_median_baseMean	40	40	1	1	1	1	0	0.0052254622637466	0.0052254622637466	4.6768437331207	4.6768437331207	-4.6768437331207	741.795371206392	741.795371206392	741.795371206392	22	NA	45
ranked_marker_source_pan_cancer_panel	ENSG00000131171	ENSG00000131171	ENSG00000131171.13	SH3BGRL	SH3 domain binding glutamate rich protein like	DOWN	True	anchor_singleton_ranked	anchor_singleton_ranked	anchor_singleton_ranked	rbl	rbl	rbl	1	anchor	anchor	anchor_RBL_18_vs_outside_component_0	results/unsupervised/rbl/deseq2_markers/markers/anchor_RBL_18_vs_outside_component_0_markers_top200.txt	anchor_RBL_18_vs_outside_component_0:8	anchor:1/1	rbl|anchor|singleton_source|ENSG00000131171	relaxed_iqr_median_baseMean	52	52	1	1	1	1	0	0.0102643338558213	0.0102643338558213	6.08150341217908	6.08150341217908	-6.08150341217908	743.899884131718	743.899884131718	743.899884131718	8	NA	46
ranked_marker_source_pan_cancer_panel	ENSG00000141524	ENSG00000141524	ENSG00000141524.17	TMC6	transmembrane channel like 6	DOWN	True	anchor_singleton_ranked	anchor_singleton_ranked	anchor_singleton_ranked	rbl	rbl	rbl	1	anchor	anchor	anchor_RBL_18_vs_outside_component_0	results/unsupervised/rbl/deseq2_markers/markers/anchor_RBL_18_vs_outside_component_0_markers_top200.txt	anchor_RBL_18_vs_outside_component_0:9	anchor:1/1	rbl|anchor|singleton_source|ENSG00000141524	relaxed_iqr_median_baseMean	68	68	1	1	1	1	0	0.0183193083718712	0.0183193083718712	5.77096258196185	5.77096258196185	-5.77096258196185	487.849506696038	487.849506696038	487.849506696038	9	NA	47
ranked_marker_source_pan_cancer_panel	ENSG00000133805	ENSG00000133805	ENSG00000133805.15	AMPD3	adenosine monophosphate deaminase 3	DOWN	True	anchor_singleton_ranked	anchor_singleton_ranked	anchor_singleton_ranked	rbl	rbl	rbl	1	anchor	anchor	anchor_RBL_18_vs_outside_component_0	results/unsupervised/rbl/deseq2_markers/markers/anchor_RBL_18_vs_outside_component_0_markers_top200.txt	anchor_RBL_18_vs_outside_component_0:21	anchor:1/1	rbl|anchor|singleton_source|ENSG00000133805	relaxed_iqr_median_baseMean	74	74	1	1	1	1	0	0.0189809606297992	0.0189809606297992	4.82898256490405	4.82898256490405	-4.82898256490405	843.191977149054	843.191977149054	843.191977149054	21	NA	48
ranked_marker_source_pan_cancer_panel	ENSG00000184613	ENSG00000184613	ENSG00000184613.11	NELL2	neural EGFL like 2	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	rbl	rbl	rbl	1	isolate	isolate	isolate_Y_79_vs_rest	results/unsupervised/rbl/deseq2_markers/markers/isolate_Y_79_vs_rest_markers_top50.txt	isolate_Y_79_vs_rest:18	isolate:1/4	rbl|isolate|nonrecurrent_marker|ENSG00000184613	relaxed_iqr_median_baseMean	1	1	1	4	1	0	1	4.24641835055988e-58	4.24641835055988e-58	8.38804664645211	8.38804664645211	-8.38804664645211	4231.31238489432	4231.31238489432	4231.31238489432	18	NA	49
ranked_marker_source_pan_cancer_panel	ENSG00000060982	ENSG00000060982	ENSG00000060982.15	BCAT1	branched chain amino acid transaminase 1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	isolate	isolate	isolate_LAN6_vs_rest	results/unsupervised/nbl/deseq2_markers/markers/isolate_LAN6_vs_rest_markers_top50.txt	isolate_LAN6_vs_rest:4	isolate:1/4	nbl|isolate|nonrecurrent_marker|ENSG00000060982	relaxed_iqr_median_baseMean	1	1	1	4	1	0	1	5.545531559060719e-30	5.545531559060719e-30	8.07158829206372	8.07158829206372	-8.07158829206372	9001.77824647862	9001.77824647862	9001.77824647862	4	NA	50
ranked_marker_source_pan_cancer_panel	ENSG00000173638	ENSG00000173638	ENSG00000173638	SLC19A1	solute carrier family 19 member 1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:73	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000173638	relaxed_iqr_median_baseMean	1	1	1	4	1	1	0	1.78932661201119e-29	1.78932661201119e-29	6.66139889825089	6.66139889825089	-6.66139889825089	1471.83255396771	1471.83255396771	1471.83255396771	73	NA	51
ranked_marker_source_pan_cancer_panel	ENSG00000162909	ENSG00000162909	ENSG00000162909.18	CAPN2	calpain 2	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	rbl	rbl	rbl	1	isolate	isolate	isolate_Y_79_vs_rest	results/unsupervised/rbl/deseq2_markers/markers/isolate_Y_79_vs_rest_markers_top50.txt	isolate_Y_79_vs_rest:33	isolate:1/4	rbl|isolate|nonrecurrent_marker|ENSG00000162909	relaxed_iqr_median_baseMean	2	2	1	4	1	0	1	2.00186390147711e-29	2.00186390147711e-29	6.36617440857474	6.36617440857474	-6.36617440857474	2647.18099341895	2647.18099341895	2647.18099341895	33	NA	52
ranked_marker_source_pan_cancer_panel	ENSG00000109047	ENSG00000109047	ENSG00000109047.8	RCVRN	recoverin	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	rbl	rbl	rbl	1	isolate	isolate	isolate_Y_79_vs_rest	results/unsupervised/rbl/deseq2_markers/markers/isolate_Y_79_vs_rest_markers_top50.txt	isolate_Y_79_vs_rest:48	isolate:1/4	rbl|isolate|nonrecurrent_marker|ENSG00000109047	relaxed_iqr_median_baseMean	3	3	1	4	1	0	1	1.35573593080597e-27	1.35573593080597e-27	5.68402169840804	5.68402169840804	-5.68402169840804	17612.1088592007	17612.1088592007	17612.1088592007	48	NA	53
ranked_marker_source_pan_cancer_panel	ENSG00000163395	ENSG00000163395	ENSG00000163395.17	IGFN1	immunoglobulin like and fibronectin type III domain containing 1	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	rbl	rbl	rbl	1	isolate	isolate	isolate_WERI_RB1_vs_rest	results/unsupervised/rbl/deseq2_markers/markers/isolate_WERI_RB1_vs_rest_markers_top50.txt	isolate_WERI_RB1_vs_rest:1	isolate:1/4	rbl|isolate|nonrecurrent_marker|ENSG00000163395	relaxed_iqr_median_baseMean	4	4	1	4	1	0	1	1.54022796458051e-27	1.54022796458051e-27	12.1605051568146	12.1605051568146	12.1605051568146	142.285565717764	142.285565717764	142.285565717764	1	NA	54
ranked_marker_source_pan_cancer_panel	ENSG00000171219	ENSG00000171219	ENSG00000171219	CDC42BPG	CDC42 binding protein kinase gamma	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:52	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000171219	relaxed_iqr_median_baseMean	2	2	1	4	1	1	0	7.60953626784785e-26	7.60953626784785e-26	7.29398188847686	7.29398188847686	-7.29398188847686	3497.97939481787	3497.97939481787	3497.97939481787	52	NA	55
ranked_marker_source_pan_cancer_panel	ENSG00000124942	ENSG00000124942	ENSG00000124942	AHNAK	AHNAK nucleoprotein	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	isolate	isolate	isolate_DU_4475_vs_rest	results/unsupervised/brca/deseq2_markers/markers/isolate_DU_4475_vs_rest_markers_top50.txt	isolate_DU_4475_vs_rest:1	isolate:1/3	brca|isolate|nonrecurrent_marker|ENSG00000124942	relaxed_iqr_median_baseMean	1	1	1	3	1	0	1	9.51762272878631e-26	9.51762272878631e-26	9.49769766384002	9.49769766384002	-9.49769766384002	42199.6788941211	42199.6788941211	42199.6788941211	1	NA	56
ranked_marker_source_pan_cancer_panel	ENSG00000197471	ENSG00000197471	ENSG00000197471.12	SPN	sialophorin	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	rbl	rbl	rbl	1	isolate	isolate	isolate_WERI_RB1_vs_rest	results/unsupervised/rbl/deseq2_markers/markers/isolate_WERI_RB1_vs_rest_markers_top50.txt	isolate_WERI_RB1_vs_rest:6	isolate:1/4	rbl|isolate|nonrecurrent_marker|ENSG00000197471	relaxed_iqr_median_baseMean	5	5	1	4	1	0	1	4.0349577308034704e-25	4.0349577308034704e-25	9.31455233311371	9.31455233311371	9.31455233311371	129.987851672465	129.987851672465	129.987851672465	6	NA	57
ranked_marker_source_pan_cancer_panel	ENSG00000133835	ENSG00000133835	ENSG00000133835	HSD17B4	hydroxysteroid 17-beta dehydrogenase 4	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_HCC_1143_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_HCC_1143_vs_outside_component_1_markers_top200.txt	anchor_HCC_1143_vs_outside_component_1:11	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000133835	relaxed_iqr_median_baseMean	3	3	1	4	1	1	0	1.7684039709051e-24	1.7684039709051e-24	8.24423372117157	8.24423372117157	-8.24423372117157	4504.87288636049	4504.87288636049	4504.87288636049	11	NA	58
ranked_marker_source_pan_cancer_panel	ENSG00000177034	ENSG00000177034	ENSG00000177034.17	MTX3	metaxin 3	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	isolate	isolate	isolate_LAN6_vs_rest	results/unsupervised/nbl/deseq2_markers/markers/isolate_LAN6_vs_rest_markers_top50.txt	isolate_LAN6_vs_rest:15	isolate:1/4	nbl|isolate|nonrecurrent_marker|ENSG00000177034	relaxed_iqr_median_baseMean	2	2	1	4	1	0	1	3.2324137730309997e-24	3.2324137730309997e-24	6.36851562828243	6.36851562828243	-6.36851562828243	1888.84771192284	1888.84771192284	1888.84771192284	15	NA	59
