tumour_sample_id	tumour_lineage	tumour_project_or_cohort	cell_line_model_id	cell_line_group_id	cell_line_lineage	similarity_metric	similarity_score	rank	is_focal_lineage	is_non_focal_lineage
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	Spearman correlation	-0.437774110835372	44	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	Spearman correlation	-0.456727303980946	45	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	Spearman correlation	-0.459803249867497	46	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	Spearman correlation	-0.477493781900623	47	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	Spearman correlation	-0.479436337458236	48	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	Spearman correlation	-0.481714298291984	49	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	Spearman correlation	-0.489025434550726	50	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	Spearman correlation	-0.492153088750682	51	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	Spearman correlation	-0.501726813101349	52	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	Spearman correlation	-0.503691030249713	53	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	Spearman correlation	-0.505921475336008	54	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	Spearman correlation	-0.531780523364995	55	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	Spearman correlation	-0.5408651150213	56	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	Spearman correlation	-0.548146204557389	57	FALSE	TRUE
SRP409177_SRR22373294	neuroblastoma	SRP409177	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	Spearman correlation	-0.58662068353499	58	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	Spearman correlation	0.585225956595064	1	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	Spearman correlation	0.579765139442997	2	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	Spearman correlation	0.544243624417364	3	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	Spearman correlation	0.536500653865598	4	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	Spearman correlation	0.527803175798832	5	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	Spearman correlation	0.499166552826855	6	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	Spearman correlation	0.484291328830285	7	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	Spearman correlation	0.48162345936303	8	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	Spearman correlation	0.481132230385692	9	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	Spearman correlation	0.46318106050257	10	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	Spearman correlation	0.462540995433946	11	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	Spearman correlation	0.444050382065041	12	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	Spearman correlation	0.408584767918765	13	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	Spearman correlation	0.407554794216635	14	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	Spearman correlation	0.376426389547374	15	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	Spearman correlation	0.375362875317631	16	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	Spearman correlation	0.370076049652559	17	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	Spearman correlation	0.369970536742775	18	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	Spearman correlation	0.364637592852234	19	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	Spearman correlation	0.350652590359404	20	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	Spearman correlation	0.344386800544614	21	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	Spearman correlation	0.344370030280808	22	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	Spearman correlation	0.342101852100947	23	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	Spearman correlation	0.319844916985447	24	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_LS_libLAB6078	LS	neuroblastoma	Spearman correlation	0.315165314622377	25	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	Spearman correlation	0.313723071934998	26	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	Spearman correlation	0.267646772126005	27	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	Spearman correlation	0.0427966650932898	28	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	Spearman correlation	0.00143280941398759	29	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	Spearman correlation	-0.0992334941298836	30	TRUE	FALSE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	Spearman correlation	-0.190315591908208	31	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	Spearman correlation	-0.205814809470587	32	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	Spearman correlation	-0.215323549049004	33	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	Spearman correlation	-0.230424472845973	34	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	Spearman correlation	-0.23731006366062	35	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	Spearman correlation	-0.243227171740428	36	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	Spearman correlation	-0.30157231704603	37	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	Spearman correlation	-0.309914125767895	38	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	Spearman correlation	-0.331915314360342	39	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	Spearman correlation	-0.388422718257122	40	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	Spearman correlation	-0.395799538049108	41	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	Spearman correlation	-0.404516581423649	42	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	Spearman correlation	-0.407821022154567	43	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	Spearman correlation	-0.416812678598942	44	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	Spearman correlation	-0.441758446011455	45	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	Spearman correlation	-0.446433855808573	46	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	Spearman correlation	-0.44802982591418	47	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	Spearman correlation	-0.451726970322573	48	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	Spearman correlation	-0.459096802504639	49	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	Spearman correlation	-0.465138988802006	50	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	Spearman correlation	-0.465876880409502	51	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	Spearman correlation	-0.468104530451829	52	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	Spearman correlation	-0.476305888214313	53	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	Spearman correlation	-0.499605374729798	54	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	Spearman correlation	-0.501974174492499	55	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	Spearman correlation	-0.502117420495848	56	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	Spearman correlation	-0.523423341901308	57	FALSE	TRUE
SRP409177_SRR22373295	neuroblastoma	SRP409177	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	Spearman correlation	-0.557186774271201	58	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	Spearman correlation	0.599986583788955	1	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	Spearman correlation	0.590163401764162	2	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	Spearman correlation	0.553964088576341	3	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	Spearman correlation	0.547686419824688	4	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	Spearman correlation	0.530812739391149	5	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	Spearman correlation	0.501835121055101	6	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	Spearman correlation	0.501252354387817	7	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	Spearman correlation	0.500690550550292	8	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	Spearman correlation	0.497342786637873	9	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	Spearman correlation	0.486013075914442	10	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	Spearman correlation	0.478550308520447	11	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	Spearman correlation	0.477305116432797	12	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	Spearman correlation	0.470195223339735	13	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	Spearman correlation	0.46381972804921	14	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	Spearman correlation	0.434594748322013	15	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	Spearman correlation	0.428042466500525	16	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	Spearman correlation	0.397461191687958	17	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	Spearman correlation	0.389287784365153	18	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	Spearman correlation	0.376078406573384	19	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	Spearman correlation	0.355618684729172	20	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	Spearman correlation	0.35324569240052	21	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	Spearman correlation	0.348445903146835	22	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	Spearman correlation	0.333482635265279	23	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	Spearman correlation	0.327944954404098	24	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_LS_libLAB6078	LS	neuroblastoma	Spearman correlation	0.253157264196989	25	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	Spearman correlation	0.215722541575406	26	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	Spearman correlation	0.175271966512578	27	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	Spearman correlation	0.12573819731543	28	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	Spearman correlation	0.0105949635403983	29	TRUE	FALSE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	Spearman correlation	-0.0617526532828316	30	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	Spearman correlation	-0.121142446271394	31	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	Spearman correlation	-0.184527055850918	32	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	Spearman correlation	-0.208556747602988	33	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	Spearman correlation	-0.276282759225479	34	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	Spearman correlation	-0.301737224640129	35	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	Spearman correlation	-0.348369738198713	36	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	Spearman correlation	-0.352915877212321	37	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	Spearman correlation	-0.361963434536052	38	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	Spearman correlation	-0.388364022333799	39	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	Spearman correlation	-0.396419339048965	40	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	Spearman correlation	-0.398615544846655	41	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	Spearman correlation	-0.40423008941695	42	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	Spearman correlation	-0.408336707766624	43	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	Spearman correlation	-0.410697821158413	44	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	Spearman correlation	-0.438327529540994	45	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	Spearman correlation	-0.445473758205638	46	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	Spearman correlation	-0.447700709486973	47	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	Spearman correlation	-0.455994303700394	48	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	Spearman correlation	-0.456397488792747	49	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	Spearman correlation	-0.477572741892713	50	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	Spearman correlation	-0.482406071674011	51	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	Spearman correlation	-0.506517518462139	52	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	Spearman correlation	-0.51800165536479	53	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	Spearman correlation	-0.523493916761494	54	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	Spearman correlation	-0.525850837587332	55	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	Spearman correlation	-0.528065211170813	56	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	Spearman correlation	-0.549536738931364	57	FALSE	TRUE
SRP409177_SRR22373296	neuroblastoma	SRP409177	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	Spearman correlation	-0.575286081484616	58	FALSE	TRUE
SRP409177_SRR22373297	neuroblastoma	SRP409177	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	Spearman correlation	0.466978127732811	1	FALSE	TRUE
SRP409177_SRR22373297	neuroblastoma	SRP409177	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	Spearman correlation	0.390860695358026	2	TRUE	FALSE
SRP409177_SRR22373297	neuroblastoma	SRP409177	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	Spearman correlation	0.383696997668584	3	TRUE	FALSE
SRP409177_SRR22373297	neuroblastoma	SRP409177	NG-A0611_LS_libLAB6078	LS	neuroblastoma	Spearman correlation	0.362535719788457	4	TRUE	FALSE
SRP409177_SRR22373297	neuroblastoma	SRP409177	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	Spearman correlation	0.362444182098512	5	FALSE	TRUE
SRP409177_SRR22373297	neuroblastoma	SRP409177	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	Spearman correlation	0.361136101521587	6	TRUE	FALSE
SRP409177_SRR22373297	neuroblastoma	SRP409177	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	Spearman correlation	0.356320939526079	7	TRUE	FALSE
SRP409177_SRR22373297	neuroblastoma	SRP409177	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	Spearman correlation	0.345261649306532	8	TRUE	FALSE
SRP409177_SRR22373297	neuroblastoma	SRP409177	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	Spearman correlation	0.345235096388838	9	FALSE	TRUE
SRP409177_SRR22373297	neuroblastoma	SRP409177	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	Spearman correlation	0.33259660632749	10	TRUE	FALSE
SRP409177_SRR22373297	neuroblastoma	SRP409177	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	Spearman correlation	0.327225230582393	11	TRUE	FALSE
SRP409177_SRR22373297	neuroblastoma	SRP409177	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	Spearman correlation	0.3258102395737	12	TRUE	FALSE
