tumour_lineage	tumour_sample_id	cell_line_model_id	cell_line_group_id	cell_line_lineage	rank	top10_indicator	is_displayed_model	is_focal_lineage	is_non_focal_lineage	similarity_score	panel	figure_label
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	8	TRUE	TRUE	TRUE	FALSE	0.380411423484449	A	EFM-192A
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	9	TRUE	FALSE	TRUE	FALSE	0.375784926956767	A	BT-474
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	10	TRUE	FALSE	TRUE	FALSE	0.352491030529217	A	CAL-148
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	11	FALSE	FALSE	TRUE	FALSE	0.349033561141063	A	EFM-192B
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	12	FALSE	FALSE	TRUE	FALSE	0.344800467051847	A	MFM-223
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	13	FALSE	FALSE	TRUE	FALSE	0.329457771951664	A	EVSA-T
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	14	FALSE	TRUE	TRUE	FALSE	0.257024207526425	A	MDA-MB-468-B
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	15	FALSE	FALSE	TRUE	FALSE	0.248046526301888	A	SK-BR-3
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	16	FALSE	FALSE	TRUE	FALSE	0.239009450393036	A	HCC-1937
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	17	FALSE	FALSE	TRUE	FALSE	0.207374444004613	A	JIMT-1-B
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	18	FALSE	FALSE	TRUE	FALSE	0.165466952273576	A	COLO-824
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	19	FALSE	FALSE	TRUE	FALSE	0.154420938512876	A	CAL-120
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	20	FALSE	FALSE	TRUE	FALSE	0.140815363238673	A	HCC-1599
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	21	FALSE	FALSE	TRUE	FALSE	0.132825031295758	A	CAL-85-1
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	22	FALSE	FALSE	TRUE	FALSE	0.109518557170353	A	HCC-1143
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	23	FALSE	FALSE	TRUE	FALSE	0.0765300507405294	A	CAL-51
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	24	FALSE	FALSE	TRUE	FALSE	0.0611056006042885	A	MDA-MB-231
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	25	FALSE	FALSE	TRUE	FALSE	0.0590659172687948	A	HDQ-P1
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	26	FALSE	FALSE	TRUE	FALSE	0.0395013082552672	A	DU-4475
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	27	FALSE	FALSE	TRUE	FALSE	0.0228449424902235	A	ETCC-007
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	28	FALSE	FALSE	TRUE	FALSE	-0.0333745718778747	A	HS-578T-B
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	29	FALSE	FALSE	TRUE	FALSE	-0.0566097723821007	A	ETCC-006
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	30	FALSE	FALSE	FALSE	TRUE	-0.10554120960419	A	CCLF-PEDS-0051-T
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	31	FALSE	FALSE	FALSE	TRUE	-0.12629091726006	A	Y-79
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	32	FALSE	FALSE	FALSE	TRUE	-0.150519755894835	A	MHHNB11
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	33	FALSE	FALSE	FALSE	TRUE	-0.153018525202038	A	SIMA
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	34	FALSE	FALSE	FALSE	TRUE	-0.168692433012404	A	RBL-15-2
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	35	FALSE	FALSE	FALSE	TRUE	-0.172615277221195	A	RBL-15-4
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	36	FALSE	FALSE	FALSE	TRUE	-0.174268545728142	A	SKNBE2
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	37	FALSE	FALSE	FALSE	TRUE	-0.17668276495532	A	RBL-30
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	38	FALSE	FALSE	FALSE	TRUE	-0.189796412491191	A	GIMEN
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	39	FALSE	FALSE	FALSE	TRUE	-0.199995527929652	A	RBL-18
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	40	FALSE	FALSE	FALSE	TRUE	-0.20164949519759	A	LAN6
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	41	FALSE	FALSE	FALSE	TRUE	-0.206962175019364	A	RBL-13
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	42	FALSE	FALSE	FALSE	TRUE	-0.209601395285949	A	WERI-RB1
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	43	FALSE	FALSE	FALSE	TRUE	-0.212185413434169	A	CHP134
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	44	FALSE	FALSE	FALSE	TRUE	-0.224041291184536	A	RBL-7
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	45	FALSE	FALSE	FALSE	TRUE	-0.230750794229212	A	LAN5
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	46	FALSE	FALSE	FALSE	TRUE	-0.238404323374009	A	RBL-20-3
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	47	FALSE	FALSE	FALSE	TRUE	-0.242054650795941	A	NBLS
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	48	FALSE	FALSE	FALSE	TRUE	-0.242102166543394	A	LAN2
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	49	FALSE	FALSE	FALSE	TRUE	-0.26245567671683	A	SHSY5Y
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	50	FALSE	FALSE	FALSE	TRUE	-0.264615546942938	A	NMB
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	51	FALSE	FALSE	FALSE	TRUE	-0.27183654303372	A	RBL-20-1
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	52	FALSE	FALSE	FALSE	TRUE	-0.273224282363727	A	KELLY
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	53	FALSE	FALSE	FALSE	TRUE	-0.287507655800118	A	LAN1
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	54	FALSE	FALSE	FALSE	TRUE	-0.300028754014819	A	CHP126
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_LS_libLAB6078	LS	neuroblastoma	55	FALSE	FALSE	FALSE	TRUE	-0.317407638645536	A	LS
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	56	FALSE	FALSE	FALSE	TRUE	-0.320027992365337	A	IMR32
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	57	FALSE	FALSE	FALSE	TRUE	-0.321493992926442	A	RBL-14
breast cancer	TCGA-AO-A12H-01A-11R-A115-07	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	58	FALSE	FALSE	FALSE	TRUE	-0.357856816186379	A	NGP
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	1	TRUE	FALSE	TRUE	FALSE	0.39635645055969	A	HCC-1599
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	2	TRUE	FALSE	TRUE	FALSE	0.36091110048218	A	COLO-824
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	3	TRUE	TRUE	TRUE	FALSE	0.295567165081236	A	MDA-MB-468-B
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	4	TRUE	FALSE	TRUE	FALSE	0.241535471378924	A	MDA-MB-231
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	5	TRUE	FALSE	TRUE	FALSE	0.237300979767725	A	CAL-51
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	6	TRUE	FALSE	TRUE	FALSE	0.237188479248021	A	HCC-1143
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	7	TRUE	FALSE	FALSE	TRUE	0.23715214367644	A	CCLF-PEDS-0051-T
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	8	TRUE	FALSE	TRUE	FALSE	0.223582205212827	A	HCC-1937
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	9	TRUE	FALSE	TRUE	FALSE	0.200994756148136	A	ETCC-007
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	10	TRUE	FALSE	TRUE	FALSE	0.197848235401398	A	CAL-85-1
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	11	FALSE	FALSE	TRUE	FALSE	0.179150788778877	A	HS-578T-B
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	12	FALSE	FALSE	TRUE	FALSE	0.173853481698926	A	MFM-223
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	13	FALSE	FALSE	TRUE	FALSE	0.169698648840808	A	T-47D
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	14	FALSE	FALSE	TRUE	FALSE	0.157035702144742	A	HDQ-P1
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	15	FALSE	FALSE	TRUE	FALSE	0.139057280582934	A	JIMT-1-B
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	16	FALSE	FALSE	TRUE	FALSE	0.12899302601592	A	ETCC-006
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	17	FALSE	FALSE	FALSE	TRUE	0.124576856546814	A	RBL-14
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	18	FALSE	FALSE	TRUE	FALSE	0.117806561295838	A	CAL-120
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	19	FALSE	FALSE	FALSE	TRUE	0.0997512760249164	A	RBL-30
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	20	FALSE	FALSE	TRUE	FALSE	0.0967759517212055	A	BT-474
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	21	FALSE	FALSE	TRUE	FALSE	0.0855845956741803	A	CAL-148
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_LS_libLAB6078	LS	neuroblastoma	22	FALSE	FALSE	FALSE	TRUE	0.0791587895922345	A	LS
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	23	FALSE	FALSE	FALSE	TRUE	0.0682057110434633	A	RBL-20-1
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	24	FALSE	FALSE	FALSE	TRUE	0.0584565976838169	A	RBL-13
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	25	FALSE	FALSE	TRUE	FALSE	0.0515360688195726	A	EVSA-T
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	26	FALSE	FALSE	FALSE	TRUE	0.0452625926338713	A	RBL-15-2
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	27	FALSE	FALSE	FALSE	TRUE	0.0443695760861628	A	RBL-15-4
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	28	FALSE	FALSE	FALSE	TRUE	0.0336526787526697	A	RBL-20-3
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	29	FALSE	FALSE	FALSE	TRUE	0.0192393357717763	A	RBL-18
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	30	FALSE	TRUE	TRUE	FALSE	0.0165749601094819	A	KPL-1
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	31	FALSE	FALSE	TRUE	FALSE	-0.00606210098563732	A	DU-4475
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	32	FALSE	FALSE	TRUE	FALSE	-0.016863548399156	A	EFM-192C
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	33	FALSE	FALSE	TRUE	FALSE	-0.0171724007575967	A	IPH-926
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	34	FALSE	FALSE	TRUE	FALSE	-0.0197047105924131	A	SK-BR-3
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	35	FALSE	FALSE	FALSE	TRUE	-0.0252333075606988	A	GIMEN
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	36	FALSE	TRUE	TRUE	FALSE	-0.0561241334926974	A	MCF-7
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	37	FALSE	FALSE	TRUE	FALSE	-0.0652562408964545	A	EFM-19
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	38	FALSE	TRUE	TRUE	FALSE	-0.0696395685989388	A	EFM-192A
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	39	FALSE	FALSE	FALSE	TRUE	-0.0720530890651242	A	RBL-7
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	40	FALSE	FALSE	FALSE	TRUE	-0.0794907010634094	A	WERI-RB1
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	41	FALSE	FALSE	TRUE	FALSE	-0.0806716071398001	A	EFM-192B
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	42	FALSE	FALSE	FALSE	TRUE	-0.0887723433194431	A	LAN5
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	43	FALSE	FALSE	TRUE	FALSE	-0.12092932416885	A	MDA-MB-453
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	44	FALSE	FALSE	FALSE	TRUE	-0.139340977545665	A	IMR32
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	45	FALSE	FALSE	FALSE	TRUE	-0.140987258442692	A	LAN1
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	46	FALSE	FALSE	FALSE	TRUE	-0.178381452926743	A	SHSY5Y
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	47	FALSE	FALSE	FALSE	TRUE	-0.181583175791845	A	LAN6
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	48	FALSE	FALSE	FALSE	TRUE	-0.187192829035196	A	NGP
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	49	FALSE	FALSE	FALSE	TRUE	-0.20027503232643	A	SIMA
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	50	FALSE	FALSE	FALSE	TRUE	-0.214544430542983	A	Y-79
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	51	FALSE	FALSE	FALSE	TRUE	-0.220031800612744	A	SKNBE2
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	52	FALSE	FALSE	FALSE	TRUE	-0.221740969999046	A	KELLY
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	53	FALSE	FALSE	FALSE	TRUE	-0.228619573203774	A	CHP126
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	54	FALSE	FALSE	FALSE	TRUE	-0.229965386874264	A	NBLS
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	55	FALSE	FALSE	FALSE	TRUE	-0.237702068577103	A	CHP134
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	56	FALSE	FALSE	FALSE	TRUE	-0.246301720104996	A	MHHNB11
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	57	FALSE	FALSE	FALSE	TRUE	-0.251246851645006	A	LAN2
breast cancer	TCGA-AO-A1KO-01A-31R-A13Q-07	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	58	FALSE	FALSE	FALSE	TRUE	-0.258945101493287	A	NMB
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	1	TRUE	FALSE	TRUE	FALSE	0.421702608020588	A	EFM-192C
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	2	TRUE	FALSE	TRUE	FALSE	0.413487973799258	A	BT-474
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	3	TRUE	FALSE	TRUE	FALSE	0.400909577183218	A	IPH-926
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	4	TRUE	FALSE	TRUE	FALSE	0.394791225937728	A	T-47D
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	5	TRUE	TRUE	TRUE	FALSE	0.367137759681421	A	KPL-1
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	6	TRUE	FALSE	TRUE	FALSE	0.347052573728893	A	MFM-223
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	7	TRUE	FALSE	TRUE	FALSE	0.346982697629698	A	MDA-MB-453
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	8	TRUE	TRUE	TRUE	FALSE	0.337558508131307	A	MCF-7
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	9	TRUE	TRUE	TRUE	FALSE	0.335526511166725	A	EFM-192A
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	10	TRUE	FALSE	TRUE	FALSE	0.325404958198371	A	EVSA-T
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	11	FALSE	FALSE	TRUE	FALSE	0.317982020180916	A	EFM-19
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	12	FALSE	FALSE	TRUE	FALSE	0.292892308004063	A	EFM-192B
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	13	FALSE	FALSE	TRUE	FALSE	0.269286065413113	A	CAL-148
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	14	FALSE	FALSE	TRUE	FALSE	0.228034710253514	A	SK-BR-3
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	15	FALSE	FALSE	TRUE	FALSE	0.224057362687351	A	HCC-1599
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	16	FALSE	TRUE	TRUE	FALSE	0.213002265033755	A	MDA-MB-468-B
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	17	FALSE	FALSE	TRUE	FALSE	0.185469684429055	A	COLO-824
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	18	FALSE	FALSE	TRUE	FALSE	0.180635655886764	A	HCC-1937
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	19	FALSE	FALSE	TRUE	FALSE	0.105279872993202	A	HCC-1143
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	20	FALSE	FALSE	TRUE	FALSE	0.104836858524308	A	JIMT-1-B
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	21	FALSE	FALSE	TRUE	FALSE	0.101530321510414	A	CAL-51
breast cancer	TCGA-AO-A1KP-01A-11R-A13Q-07	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	22	FALSE	FALSE	TRUE	FALSE	0.085576210542277	A	CAL-120
